instructor,rmp_rating,rmp_difficulty,rmp_num_ratings,rmp_take_again,rmp_url,rmp_dept,rmp_tags
"CAMSARI, KEREM",4.7,2.5,11,100%,https://www.ratemyprofessors.com/professor/2960689,Engineering,"AMAZING LECTURES, CARING, INSPIRATIONAL, GRADED BY FEW THINGS, LECTURE HEAVY, TEST HEAVY"
"PACHECO, RAQUEL",3.7,2.5,10,60%,https://www.ratemyprofessors.com/professor/2612409,Anthropology,"PARTICIPATION MATTERS, GROUP PROJECTS, GIVES GOOD FEEDBACK, TOUGH GRADER, CARING, GET READY TO READ, LECTURE HEAVY, GRADED BY FEW THINGS"
"PIETRASZEWSKI, DAVID",4.8,1.0,5,100%,https://www.ratemyprofessors.com/professor/3075571,Psychology,"AMAZING LECTURES, CLEAR GRADING CRITERIA, HILARIOUS, CARING, GET READY TO READ, INSPIRATIONAL, ACCESSIBLE OUTSIDE CLASS, RESPECTED"
"DONHAM , CRISTIE",1.0,4.0,2,N/A,https://www.ratemyprofessors.com/professor/3075330,Biology,"TEST HEAVY, LECTURE HEAVY"
"MOREJON, CAROL",5.0,3.0,2,100%,https://www.ratemyprofessors.com/professor/3153468,Spanish,"LOTS OF HOMEWORK, CARING, PARTICIPATION MATTERS, GIVES GOOD FEEDBACK"
"GULAS, MICHAEL",4.0,3.0,1,100%,https://www.ratemyprofessors.com/professor/3149473,Mathematics,CARING
"PRICE, SCOTT",4.6,3.4,393,92%,https://www.ratemyprofessors.com/professor/1755841,Chemistry,"AMAZING LECTURES, RESPECTED, CARING, TEST HEAVY, SKIP CLASS? YOU WON'T PASS., CLEAR GRADING CRITERIA, GIVES GOOD FEEDBACK, ACCESSIBLE OUTSIDE CLASS, HILARIOUS"
"WAINWRIGHT, BRIAN",3.1,3.4,138,56%,https://www.ratemyprofessors.com/professor/2530808,Statistics,"TEST HEAVY, CLEAR GRADING CRITERIA, LECTURE HEAVY, TOUGH GRADER, CARING, AMAZING LECTURES, PARTICIPATION MATTERS"
"FINKELSTEIN, RUTH",2.0,4.4,117,8%,https://www.ratemyprofessors.com/professor/168264,Biology,"TEST HEAVY, LECTURE HEAVY, TOUGH GRADER, GRADED BY FEW THINGS, GET READY TO READ, ACCESSIBLE OUTSIDE CLASS"
"WROBEL, ALEX",4.8,2.5,107,93%,https://www.ratemyprofessors.com/professor/2777126,Science,"AMAZING LECTURES, CARING, CLEAR GRADING CRITERIA, HILARIOUS, LECTURE HEAVY, GRADED BY FEW THINGS, TEST HEAVY, INSPIRATIONAL"
"AZARENKO, OLGA",2.8,3.8,68,48%,https://www.ratemyprofessors.com/professor/2612875,Biology,"LECTURE HEAVY, TEST HEAVY, TOUGH GRADER, GROUP PROJECTS, GRADED BY FEW THINGS, GET READY TO READ, PARTICIPATION MATTERS"
"BENZARTI, YOUSSEF",3.9,3.0,58,70%,https://www.ratemyprofessors.com/professor/2622730,Economics,"TEST HEAVY, GRADED BY FEW THINGS, CLEAR GRADING CRITERIA, AMAZING LECTURES, RESPECTED"
"LIPSHUTZ, BRUCE",3.9,3.9,45,89%,https://www.ratemyprofessors.com/professor/360761,Chemistry,"HILARIOUS, SKIP CLASS? YOU WON'T PASS., AMAZING LECTURES, INSPIRATIONAL, GRADED BY FEW THINGS, TEST HEAVY, CARING, LECTURE HEAVY"
"OH, SANG-YUN",2.2,3.8,30,34%,https://www.ratemyprofessors.com/professor/2081738,Statistics,"TOUGH GRADER, LOTS OF HOMEWORK, GROUP PROJECTS, BEWARE OF POP QUIZZES, GET READY TO READ, CLEAR GRADING CRITERIA, ONLINE SAVVY, PARTICIPATION MATTERS"
"SURI, SUBHASH",4.6,2.8,30,92%,https://www.ratemyprofessors.com/professor/583532,Computer Science,"AMAZING LECTURES, CLEAR GRADING CRITERIA, RESPECTED, SKIP CLASS? YOU WON'T PASS., TEST HEAVY, GRADED BY FEW THINGS, LOTS OF HOMEWORK"
"YANG, MAYFAIR",3.0,2.9,30,81%,https://www.ratemyprofessors.com/professor/509514,Anthropology,"LECTURE HEAVY, EXTRA CREDIT, GET READY TO READ, CARING, TOUGH GRADER, CLEAR GRADING CRITERIA, TEST HEAVY, GRADED BY FEW THINGS"
"GORDON, MICHAEL",4.7,3.2,28,100%,https://www.ratemyprofessors.com/professor/1040598,Chemical Engineering,"AMAZING LECTURES, CARING, RESPECTED, CLEAR GRADING CRITERIA, INSPIRATIONAL, EXTRA CREDIT, GROUP PROJECTS, LECTURE HEAVY, GIVES GOOD FEEDBACK, ACCESSIBLE OUTSIDE CLASS"
"MCNAMARA, JAMES",4.8,3.1,28,96%,https://www.ratemyprofessors.com/professor/2468112,Film,"AMAZING LECTURES, INSPIRATIONAL, CARING, GIVES GOOD FEEDBACK, RESPECTED, HILARIOUS, GET READY TO READ"
"BALKIND, JONATHAN",3.6,3.2,28,75%,https://www.ratemyprofessors.com/professor/2685406,Computer Science,"AMAZING LECTURES, INSPIRATIONAL, LOTS OF HOMEWORK, CLEAR GRADING CRITERIA, TEST HEAVY, LECTURE HEAVY, TOUGH GRADER, GRADED BY FEW THINGS"
"DE TOMASO, ANTHONY",2.9,4.5,26,37%,https://www.ratemyprofessors.com/professor/2112995,Biology,"LECTURE HEAVY, TEST HEAVY, GRADED BY FEW THINGS, TOUGH GRADER, GET READY TO READ, CLEAR GRADING CRITERIA"
"JULLIEN, DOMINIQUE",3.1,3.0,23,66%,https://www.ratemyprofessors.com/professor/1080053,Languages,"PARTICIPATION MATTERS, GET READY TO READ, GRADED BY FEW THINGS, INSPIRATIONAL, LOTS OF HOMEWORK, TEST HEAVY"
"MILLNER, ANTONY",2.6,4.2,21,38%,https://www.ratemyprofessors.com/professor/2678607,Economics,"TEST HEAVY, GRADED BY FEW THINGS, TOUGH GRADER, CLEAR GRADING CRITERIA, RESPECTED"
"BOYLAND, PETER",2.0,4.2,21,14%,https://www.ratemyprofessors.com/professor/3003411,Computer Science,"LOTS OF HOMEWORK, TOUGH GRADER, GRADED BY FEW THINGS, GET READY TO READ, PARTICIPATION MATTERS, CLEAR GRADING CRITERIA, INSPIRATIONAL"
"WOLSKI, RICH",4.2,4.0,21,69%,https://www.ratemyprofessors.com/professor/470776,Computer Science,"GROUP PROJECTS, AMAZING LECTURES, RESPECTED, LOTS OF HOMEWORK, GRADED BY FEW THINGS, TOUGH GRADER, ACCESSIBLE OUTSIDE CLASS, PARTICIPATION MATTERS"
"ZUO, YA",4.3,2.2,19,78%,https://www.ratemyprofessors.com/professor/2764746,History,"GET READY TO READ, CARING, PARTICIPATION MATTERS, GIVES GOOD FEEDBACK, GROUP PROJECTS, LOTS OF HOMEWORK, LECTURE HEAVY, AMAZING LECTURES"
"YANG, TAO",2.9,3.4,18,60%,https://www.ratemyprofessors.com/professor/845193,Computer Science,"GROUP PROJECTS, RESPECTED, CLEAR GRADING CRITERIA, CARING, LECTURE HEAVY, ACCESSIBLE OUTSIDE CLASS"
"CORREA DE SA, ANDRE",4.4,2.1,14,85%,https://www.ratemyprofessors.com/professor/2430948,Spanish & Portuguese,"PARTICIPATION MATTERS, GET READY TO READ, LECTURE HEAVY, GRADED BY FEW THINGS, GIVES GOOD FEEDBACK, INSPIRATIONAL, CARING, ACCESSIBLE OUTSIDE CLASS, CLEAR GRADING CRITERIA"
"SRA, MISHA",2.7,2.4,13,53%,https://www.ratemyprofessors.com/professor/2884233,Computer Science,"GROUP PROJECTS, GRADED BY FEW THINGS, TOUGH GRADER, PARTICIPATION MATTERS, AMAZING LECTURES, LOTS OF HOMEWORK"
"HOLLERER, TOBIAS",4.6,2.0,13,100%,https://www.ratemyprofessors.com/professor/755124,Computer Science,"GROUP PROJECTS, CLEAR GRADING CRITERIA, CARING, ACCESSIBLE OUTSIDE CLASS, GET READY TO READ, PARTICIPATION MATTERS"
"HWANG, SUSAN ",4.8,2.8,9,100%,https://www.ratemyprofessors.com/professor/2912629,East Asian Languages & Cultures,"GET READY TO READ, AMAZING LECTURES, CARING, LECTURE HEAVY, RESPECTED, CLEAR GRADING CRITERIA, GIVES GOOD FEEDBACK"
"WASOW, ALTHEA ",1.9,4.3,8,25%,https://www.ratemyprofessors.com/professor/3081233,Film,"GET READY TO READ, LECTURE HEAVY, GRADED BY FEW THINGS, PARTICIPATION MATTERS, LOTS OF HOMEWORK, TOUGH GRADER, EXTRA CREDIT, SO MANY PAPERS"
"BEYELER, MICHAEL",5.0,2.4,8,100%,https://www.ratemyprofessors.com/professor/2632495,Psychology,"AMAZING LECTURES, CARING, EXTRA CREDIT, CLEAR GRADING CRITERIA, GIVES GOOD FEEDBACK, TEST HEAVY, GRADED BY FEW THINGS, ONLINE SAVVY"
"HAGHIGHI, MEHDI",4.4,2.8,5,100%,https://www.ratemyprofessors.com/professor/3109447,Political Science,"EXTRA CREDIT, GROUP PROJECTS, AMAZING LECTURES, TOUGH GRADER, PARTICIPATION MATTERS, INSPIRATIONAL, HILARIOUS, GIVES GOOD FEEDBACK, CARING, ACCESSIBLE OUTSIDE CLASS"
"DUCK, WAVERLY",5.0,2.5,4,100%,https://www.ratemyprofessors.com/professor/2955585,Sociology,"INSPIRATIONAL, GET READY TO READ, GROUP PROJECTS, AMAZING LECTURES, CARING, GRADED BY FEW THINGS"
"LUZZATTO-FEGIZ, PAOLO",4.8,3.0,4,100%,https://www.ratemyprofessors.com/professor/2299377,Mechanical Engineering,"RESPECTED, GIVES GOOD FEEDBACK, INSPIRATIONAL, CARING, ACCESSIBLE OUTSIDE CLASS"
"VEGA, JULIO",5.0,2.5,4,100%,https://www.ratemyprofessors.com/professor/2390052,Classics,"AMAZING LECTURES, CLEAR GRADING CRITERIA, GRADED BY FEW THINGS, ACCESSIBLE OUTSIDE CLASS, GIVES GOOD FEEDBACK, INSPIRATIONAL, HILARIOUS, CARING"
"BEGLEY, MATTHEW",5.0,2.7,3,100%,https://www.ratemyprofessors.com/professor/2242184,Mechanical Engineering,"AMAZING LECTURES, PARTICIPATION MATTERS, HILARIOUS"
"CARTER, DELWIN",5.0,2.7,3,100%,https://www.ratemyprofessors.com/professor/2621758,Psychology,"ACCESSIBLE OUTSIDE CLASS, CARING, GET READY TO READ, AMAZING LECTURES, CLEAR GRADING CRITERIA, RESPECTED"
"LIAO, BOLIN",3.7,3.7,3,66%,https://www.ratemyprofessors.com/professor/2892478,Engineering,"TOUGH GRADER, AMAZING LECTURES, CLEAR GRADING CRITERIA, LOTS OF HOMEWORK, LECTURE HEAVY, GRADED BY FEW THINGS"
"HILTNER, KENNETH (KEN)",3.7,2.7,356,66%,https://www.ratemyprofessors.com/professor/932951,English,"GET READY TO READ, LECTURE HEAVY, INSPIRATIONAL, GRADED BY FEW THINGS, CLEAR GRADING CRITERIA, TEST HEAVY, PARTICIPATION MATTERS, CARING"
"ROBINSON, WILLIAM",3.4,3.2,140,53%,https://www.ratemyprofessors.com/professor/232431,Sociology,"GET READY TO READ, AMAZING LECTURES, LECTURE HEAVY, LOTS OF HOMEWORK, SKIP CLASS? YOU WON'T PASS., SO MANY PAPERS, EXTRA CREDIT, PARTICIPATION MATTERS, GRADED BY FEW THINGS"
"MORALES, HELEN",4.1,2.0,89,89%,https://www.ratemyprofessors.com/professor/1406022,Classics,"CLEAR GRADING CRITERIA, AMAZING LECTURES, GET READY TO READ, HILARIOUS, GRADED BY FEW THINGS, PARTICIPATION MATTERS"
"BOULEY, BRAD",4.8,2.6,64,95%,https://www.ratemyprofessors.com/professor/2499302,History,"AMAZING LECTURES, GET READY TO READ, HILARIOUS, CARING, RESPECTED, INSPIRATIONAL, CLEAR GRADING CRITERIA, GIVES GOOD FEEDBACK, LECTURE HEAVY"
"MILLER, JACK",4.7,2.0,50,98%,https://www.ratemyprofessors.com/professor/2889823,Statistics,"CARING, AMAZING LECTURES, CLEAR GRADING CRITERIA, EXTRA CREDIT, GIVES GOOD FEEDBACK, INSPIRATIONAL, RESPECTED"
"THOMAS, CHRISTIAN",4.8,2.7,33,96%,https://www.ratemyprofessors.com/professor/2279968,Writing,"GIVES GOOD FEEDBACK, CARING, INSPIRATIONAL, LOTS OF HOMEWORK, RESPECTED, PARTICIPATION MATTERS, CLEAR GRADING CRITERIA, ONLINE SAVVY, GRADED BY FEW THINGS"
"LAM, KELVIN",2.7,2.8,22,50%,https://www.ratemyprofessors.com/professor/3061230,Mathematics,"LECTURE HEAVY, TEST HEAVY, CLEAR GRADING CRITERIA, GRADED BY FEW THINGS, LOTS OF HOMEWORK"
"GUTIÉRREZ-MAGALLANES, DR. COCO",2.1,1.8,17,29%,https://www.ratemyprofessors.com/professor/2896190,Feminist Studies,"PARTICIPATION MATTERS, CARING, EXTRA CREDIT, HILARIOUS, GET READY TO READ, GROUP PROJECTS"
"MALVINNI, DAVID",2.8,2.1,16,37%,https://www.ratemyprofessors.com/professor/2992085,Music,"LECTURE HEAVY, PARTICIPATION MATTERS, GROUP PROJECTS, CLEAR GRADING CRITERIA, GRADED BY FEW THINGS"
"NASIR, NABEEL",4.9,2.4,13,100%,https://www.ratemyprofessors.com/professor/3065963,Computer Science,"AMAZING LECTURES, CARING, ACCESSIBLE OUTSIDE CLASS, EXTRA CREDIT, GET READY TO READ, RESPECTED, GIVES GOOD FEEDBACK, INSPIRATIONAL"
"VIGNA, GIOVANNI",4.1,4.0,9,75%,https://www.ratemyprofessors.com/professor/1264467,Computer Science,"AMAZING LECTURES, SO MANY PAPERS, TOUGH GRADER, GROUP PROJECTS, CLEAR GRADING CRITERIA, RESPECTED, LOTS OF HOMEWORK"
"WINDER, TERRELL",4.5,2.7,6,83%,https://www.ratemyprofessors.com/professor/2817166,Sociology,"GET READY TO READ, TOUGH GRADER, AMAZING LECTURES, CARING, PARTICIPATION MATTERS, HILARIOUS, GRADED BY FEW THINGS, GROUP PROJECTS, CLEAR GRADING CRITERIA"
"IKEUCHI, SUMA",5.0,2.8,4,100%,https://www.ratemyprofessors.com/professor/3081752,East Asian Languages & Cultures,"RESPECTED, TEST HEAVY, GET READY TO READ, EXTRA CREDIT, GROUP PROJECTS, CARING, ACCESSIBLE OUTSIDE CLASS, GRADED BY FEW THINGS, CLEAR GRADING CRITERIA, AMAZING LECTURES"
"VIGODA, ERIC",5.0,3.0,1,100%,https://www.ratemyprofessors.com/professor/2811567,Computer Science,None
"BUENO, MARIBEL",3.5,3.3,57,76%,https://www.ratemyprofessors.com/professor/1038380,Mathematics,"CARING, PARTICIPATION MATTERS, LOTS OF HOMEWORK, GIVES GOOD FEEDBACK, TOUGH GRADER, GROUP PROJECTS, TEST HEAVY, GET READY TO READ"
"SAKR, LAILA",1.8,4.2,17,11%,https://www.ratemyprofessors.com/professor/2678292,Film,"GET READY TO READ, BEWARE OF POP QUIZZES, TOUGH GRADER, LECTURE HEAVY, PARTICIPATION MATTERS, SO MANY PAPERS"
"ESPINO, JESSICA",2.3,2.5,13,23%,https://www.ratemyprofessors.com/professor/3077807,Sociology,"PARTICIPATION MATTERS, GRADED BY FEW THINGS, CLEAR GRADING CRITERIA, LECTURE HEAVY, TOUGH GRADER, AMAZING LECTURES, TEST HEAVY, GET READY TO READ"
"FELDWINN, DARBY",3.0,4.2,244,30%,https://www.ratemyprofessors.com/professor/1346549,Chemistry,"TOUGH GRADER, LOTS OF HOMEWORK, TEST HEAVY, SKIP CLASS? YOU WON'T PASS., LECTURE HEAVY, EXTRA CREDIT, PARTICIPATION MATTERS, GET READY TO READ, CLEAR GRADING CRITERIA"
"LANUZA, YADER",3.6,2.0,33,63%,https://www.ratemyprofessors.com/professor/2796649,Sociology,"GROUP PROJECTS, LECTURE HEAVY, CLEAR GRADING CRITERIA, AMAZING LECTURES, HILARIOUS, SO MANY PAPERS, GRADED BY FEW THINGS"
"HOUSTON, RENEE",3.3,2.9,33,63%,https://www.ratemyprofessors.com/professor/2945822,Communication,"GROUP PROJECTS, CARING, AMAZING LECTURES, PARTICIPATION MATTERS, GET READY TO READ, CLEAR GRADING CRITERIA, ACCESSIBLE OUTSIDE CLASS, GRADED BY FEW THINGS, ONLINE SAVVY, EXTRA CREDIT"
"GOARD, MICHAEL",4.4,3.7,23,86%,https://www.ratemyprofessors.com/professor/2462097,Biology,"CARING, PARTICIPATION MATTERS, AMAZING LECTURES, RESPECTED, GET READY TO READ, SO MANY PAPERS, LECTURE HEAVY"
"DASGUPTA, DEBANUJ",3.9,2.5,21,71%,https://www.ratemyprofessors.com/professor/2678118,Feminist Studies,"GET READY TO READ, GIVES GOOD FEEDBACK, PARTICIPATION MATTERS, CLEAR GRADING CRITERIA, HILARIOUS, GRADED BY FEW THINGS"
"BELDING, ELIZABETH",3.9,3.5,11,72%,https://www.ratemyprofessors.com/professor/2502071,Computer Science,"PARTICIPATION MATTERS, AMAZING LECTURES, CLEAR GRADING CRITERIA, LOTS OF HOMEWORK, GET READY TO READ, EXTRA CREDIT, RESPECTED, ACCESSIBLE OUTSIDE CLASS, CARING"
"GONZÁLEZ, ALFREDO",5.0,4.0,1,100%,https://www.ratemyprofessors.com/professor/3143747,History,"GET READY TO READ, CLEAR GRADING CRITERIA, CARING"
"GARFIELD, PETER",3.8,2.8,253,78%,https://www.ratemyprofessors.com/professor/2184972,Mathematics,"LOTS OF HOMEWORK, CARING, ACCESSIBLE OUTSIDE CLASS, HILARIOUS, PARTICIPATION MATTERS, CLEAR GRADING CRITERIA, AMAZING LECTURES"
"RAVAT, UMA",2.4,3.9,163,34%,https://www.ratemyprofessors.com/professor/2633478,Statistics,"TOUGH GRADER, TEST HEAVY, LOTS OF HOMEWORK, LECTURE HEAVY, GRADED BY FEW THINGS, CLEAR GRADING CRITERIA, CARING, ACCESSIBLE OUTSIDE CLASS, EXTRA CREDIT, GIVES GOOD FEEDBACK"
"SWENSON, JULIE",4.3,3.0,105,87%,https://www.ratemyprofessors.com/professor/2227068,Statistics,"CARING, ACCESSIBLE OUTSIDE CLASS, CLEAR GRADING CRITERIA, AMAZING LECTURES, TEST HEAVY, LECTURE HEAVY"
"JAMIESON, AMY",3.3,2.1,91,62%,https://www.ratemyprofessors.com/professor/1272499,Exercise & Sport Studies,"LECTURE HEAVY, EXTRA CREDIT, CLEAR GRADING CRITERIA, SKIP CLASS? YOU WON'T PASS., LOTS OF HOMEWORK, INSPIRATIONAL, GET READY TO READ"
"LANG, MATTHEW",3.6,3.1,36,66%,https://www.ratemyprofessors.com/professor/3081750,Economics,"TEST HEAVY, ACCESSIBLE OUTSIDE CLASS, GRADED BY FEW THINGS, AMAZING LECTURES, CLEAR GRADING CRITERIA, CARING, RESPECTED, ONLINE SAVVY, GIVES GOOD FEEDBACK, INSPIRATIONAL, PARTICIPATION MATTERS, HILARIOUS"
"DUQUE, JASON",3.3,2.7,26,53%,https://www.ratemyprofessors.com/professor/2634534,Education,"AMAZING LECTURES, LOTS OF HOMEWORK, GET READY TO READ, PARTICIPATION MATTERS, INSPIRATIONAL, BEWARE OF POP QUIZZES, LECTURE HEAVY"
"CORONA, KEITH",3.8,2.8,17,68%,https://www.ratemyprofessors.com/professor/2375837,Linguistics,"GIVES GOOD FEEDBACK, CARING, RESPECTED, TOUGH GRADER, PARTICIPATION MATTERS"
"LAWSON, DAVID",4.1,3.0,15,80%,https://www.ratemyprofessors.com/professor/2354407,Anthropology,"AMAZING LECTURES, HILARIOUS, GROUP PROJECTS, TOUGH GRADER, GET READY TO READ, GIVES GOOD FEEDBACK, LECTURE HEAVY, CLEAR GRADING CRITERIA"
"TSAI, DANNY",3.1,2.9,13,46%,https://www.ratemyprofessors.com/professor/2533240,Linguistics,"LOTS OF HOMEWORK, TOUGH GRADER, PARTICIPATION MATTERS, GET READY TO READ, RESPECTED, CLEAR GRADING CRITERIA"
"KLEIN, STANLEY",4.3,2.6,211,83%,https://www.ratemyprofessors.com/professor/277079,Psychology,"AMAZING LECTURES, GRADED BY FEW THINGS, HILARIOUS, INSPIRATIONAL, RESPECTED, GET READY TO READ, LECTURE HEAVY, CLEAR GRADING CRITERIA, ACCESSIBLE OUTSIDE CLASS"
"HARTMAN, JOHN",2.1,3.8,187,23%,https://www.ratemyprofessors.com/professor/1112610,Economics,"TEST HEAVY, TOUGH GRADER, GRADED BY FEW THINGS, CLEAR GRADING CRITERIA, LECTURE HEAVY, GROUP PROJECTS, LOTS OF HOMEWORK"
"LIBERMAN, ZOE",3.3,3.1,100,57%,https://www.ratemyprofessors.com/professor/2202602,Psychology,"LECTURE HEAVY, SKIP CLASS? YOU WON'T PASS., CLEAR GRADING CRITERIA, TEST HEAVY, AMAZING LECTURES, GIVES GOOD FEEDBACK, GRADED BY FEW THINGS, ACCESSIBLE OUTSIDE CLASS, RESPECTED"
"KITTLER, WOLF",2.7,2.7,92,34%,https://www.ratemyprofessors.com/professor/666453,Languages,"GET READY TO READ, GRADED BY FEW THINGS, LECTURE HEAVY, BEWARE OF POP QUIZZES, CARING, TEST HEAVY, CLEAR GRADING CRITERIA"
"SPRAGUE, THOMAS TOMMY",4.6,2.7,66,90%,https://www.ratemyprofessors.com/professor/2481058,Psychology,"AMAZING LECTURES, CLEAR GRADING CRITERIA, GET READY TO READ, CARING, EXTRA CREDIT, TEST HEAVY, GRADED BY FEW THINGS"
"JANUSONIS, SKIRMANTAS",4.0,3.0,63,73%,https://www.ratemyprofessors.com/professor/956539,Psychology,"GET READY TO READ, AMAZING LECTURES, RESPECTED, TOUGH GRADER, CLEAR GRADING CRITERIA, PARTICIPATION MATTERS, ACCESSIBLE OUTSIDE CLASS, GRADED BY FEW THINGS, INSPIRATIONAL, TEST HEAVY, CARING"
"GONZALEZ, LALO",2.8,3.6,62,51%,https://www.ratemyprofessors.com/professor/2095984,Biology,"LECTURE HEAVY, CARING, TEST HEAVY, AMAZING LECTURES, GRADED BY FEW THINGS, GET READY TO READ, RESPECTED"
"DESCHENES, OLIVIER",4.1,3.6,61,84%,https://www.ratemyprofessors.com/professor/773936,Economics,"TEST HEAVY, GRADED BY FEW THINGS, CLEAR GRADING CRITERIA, CARING, HILARIOUS, LECTURE HEAVY, AMAZING LECTURES"
"SCUDDER, SAMANTHA",4.7,2.7,57,92%,https://www.ratemyprofessors.com/professor/2669812,Psychology,"AMAZING LECTURES, CLEAR GRADING CRITERIA, CARING, ACCESSIBLE OUTSIDE CLASS, INSPIRATIONAL, LECTURE HEAVY"
"ALBADA, NICOLE",4.8,2.9,57,94%,https://www.ratemyprofessors.com/professor/2443592,Psychology,"CLEAR GRADING CRITERIA, CARING, AMAZING LECTURES, RESPECTED, ACCESSIBLE OUTSIDE CLASS, GIVES GOOD FEEDBACK, TEST HEAVY"
"FOGU, CLAUDIO",3.5,3.3,57,52%,https://www.ratemyprofessors.com/professor/821758,Languages,"LECTURE HEAVY, GET READY TO READ, GRADED BY FEW THINGS, TOUGH GRADER, CARING, PARTICIPATION MATTERS, AMAZING LECTURES"
"KULPER, DOUGLAS",3.7,3.2,56,61%,https://www.ratemyprofessors.com/professor/762307,Accounting,"SKIP CLASS? YOU WON'T PASS., GET READY TO READ, TOUGH GRADER, PARTICIPATION MATTERS, BEWARE OF POP QUIZZES, CARING, RESPECTED, LECTURE HEAVY, AMAZING LECTURES, INSPIRATIONAL, HILARIOUS, TEST HEAVY, EXTRA CREDIT"
"CASILLAS, DOLORES",4.2,2.2,39,71%,https://www.ratemyprofessors.com/professor/1237945,Chicano Studies,"GET READY TO READ, AMAZING LECTURES, CARING, SO MANY PAPERS, EXTRA CREDIT, GRADED BY FEW THINGS, PARTICIPATION MATTERS"
"ROBERTSON, TERESA",3.4,3.8,34,75%,https://www.ratemyprofessors.com/professor/1704813,Philosophy,"CARING, GRADED BY FEW THINGS, ACCESSIBLE OUTSIDE CLASS, SKIP CLASS? YOU WON'T PASS., CLEAR GRADING CRITERIA, LOTS OF HOMEWORK, TEST HEAVY, AMAZING LECTURES"
"BAHAM, MELINDA",3.8,2.5,31,77%,https://www.ratemyprofessors.com/professor/2914518,Psychology,"CARING, CLEAR GRADING CRITERIA, AMAZING LECTURES, GIVES GOOD FEEDBACK, LECTURE HEAVY, GRADED BY FEW THINGS, TOUGH GRADER, SO MANY PAPERS"
"MARSH, JENNIFER",4.3,2.9,27,77%,https://www.ratemyprofessors.com/professor/2987989,Biology,"CARING, HILARIOUS, AMAZING LECTURES, GET READY TO READ, CLEAR GRADING CRITERIA, TOUGH GRADER, TEST HEAVY, INSPIRATIONAL, GIVES GOOD FEEDBACK, LECTURE HEAVY"
"SU, XIN",2.5,3.1,17,29%,https://www.ratemyprofessors.com/professor/3034228,Mathematics,"TEST HEAVY, GRADED BY FEW THINGS, EXTRA CREDIT, HILARIOUS, TOUGH GRADER, CLEAR GRADING CRITERIA, CARING"
"BARRY, CARAGH",2.3,4.3,17,17%,https://www.ratemyprofessors.com/professor/2282678,Spanish,"TOUGH GRADER, PARTICIPATION MATTERS, LOTS OF HOMEWORK, CARING, SKIP CLASS? YOU WON'T PASS."
"WOO, BRANDON",4.9,1.9,8,100%,https://www.ratemyprofessors.com/professor/3068554,Psychology,"CLEAR GRADING CRITERIA, CARING, INSPIRATIONAL, RESPECTED, GRADED BY FEW THINGS, GROUP PROJECTS, GIVES GOOD FEEDBACK, ACCESSIBLE OUTSIDE CLASS"
"YOUNG, HILLARY",2.7,3.7,7,42%,https://www.ratemyprofessors.com/professor/2610270,Biology,"PARTICIPATION MATTERS, TOUGH GRADER, CLEAR GRADING CRITERIA, TEST HEAVY, GET READY TO READ, LOTS OF HOMEWORK, HILARIOUS, CARING, LECTURE HEAVY, SO MANY PAPERS"
"ZETZER, H A",4.6,1.4,7,85%,https://www.ratemyprofessors.com/professor/2760151,Sociology,"CLEAR GRADING CRITERIA, PARTICIPATION MATTERS, AMAZING LECTURES, CARING, LECTURE HEAVY, GRADED BY FEW THINGS"
"JARADA, MOHAMAD",4.0,3.7,3,66%,https://www.ratemyprofessors.com/professor/3108057,Anthropology,"GET READY TO READ, LOTS OF HOMEWORK, TOUGH GRADER, PARTICIPATION MATTERS, AMAZING LECTURES, GIVES GOOD FEEDBACK, RESPECTED"
"HOLZER, IRIS",4.5,3.0,2,100%,https://www.ratemyprofessors.com/professor/3159586,Chemistry,"PARTICIPATION MATTERS, CLEAR GRADING CRITERIA, LOTS OF HOMEWORK, CARING, LECTURE HEAVY, ACCESSIBLE OUTSIDE CLASS"
"DONG, XI",5.0,4.0,1,100%,https://www.ratemyprofessors.com/professor/2810026,Physics,None
"FREUND, ERNEST",4.4,2.9,229,87%,https://www.ratemyprofessors.com/professor/164131,Physics,"HILARIOUS, TEST HEAVY, RESPECTED, AMAZING LECTURES, CLEAR GRADING CRITERIA, CARING, ACCESSIBLE OUTSIDE CLASS, GRADED BY FEW THINGS, GET READY TO READ"
"BENELLI, CINDY",2.7,2.9,220,36%,https://www.ratemyprofessors.com/professor/1031087,Economics,"CARING, GRADED BY FEW THINGS, TOUGH GRADER, TEST HEAVY, GET READY TO READ, HILARIOUS, AMAZING LECTURES"
"GERMAN, TAMSIN",4.5,2.0,209,92%,https://www.ratemyprofessors.com/professor/289948,Psychology,"AMAZING LECTURES, CLEAR GRADING CRITERIA, CARING, ACCESSIBLE OUTSIDE CLASS, GET READY TO READ, INSPIRATIONAL, HILARIOUS, GRADED BY FEW THINGS, ONLINE SAVVY, RESPECTED"
"ABRA, GORDON ",3.9,3.5,92,74%,https://www.ratemyprofessors.com/professor/1954380,Sociology,"AMAZING LECTURES, SKIP CLASS? YOU WON'T PASS., GET READY TO READ, HILARIOUS, GRADED BY FEW THINGS, TOUGH GRADER, LECTURE HEAVY, TEST HEAVY, RESPECTED"
"JACKSON, MATT",4.5,2.1,73,87%,https://www.ratemyprofessors.com/professor/2046041,Geology,"CLEAR GRADING CRITERIA, HILARIOUS, CARING, GROUP PROJECTS, AMAZING LECTURES, GRADED BY FEW THINGS, INSPIRATIONAL, LECTURE HEAVY, TEST HEAVY"
